ТОВАРЫ
146 3765 EB;FACTORY угловой модуль dx;;73,6х73,6хh108,3;ЭБОНИ;1 014;1 449;0;2;2;R30/R50;39,57;0,08;DS12N;Т100694;;;0;0;Части;РЕСЕПШ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
Lord бювар кожа беж;LORD бювар кожа 60х40;Бювар Lord;60х40;БЕЖЕВЫЙ;0;128;0;26;25; ;1,4;0,012;DS17;Т100757;;;0;628;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Lord бювар кожа черн;LORD бювар кожа 60х40;Бювар Lord;60х40;ЧЕРНЫЙ;0;128;0;16;15; ;1,4;0,012;DS17;Т100758;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
DP3468NA P P02;DICO/A Кресло орех выд.кожа;;54/68x54/72x121-130;Т.ОРЕХ/ЧЕРНЫЙ;0;2 283;0;12;10; ;35;0,32;DS17;Т100779;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
DCS3468S new walnut P P02;DICO/B Кресло орех выд.кожа;;54/64x54/68x93-102;Т.ОРЕХ/ЧЕРНЫЙ;0;1 708;0;25;13; ;26;0,26;DS17;Т100780;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
151 5050;HighLine Шкаф низкий 4 двери;Шкаф низкий 4 двери Frame;210x50xh82,3;ЧЕРН.СТЕКЛ;0;2 119;0;1;1; ;120,94;0,267;DS14WO;Т100809;Т100809;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
151 8000/01/36 / 148 8000/01/36;DADO Каркас греденции L100;;100x44x69,5;БЕЛЫЙ;0;331;0;10;2; ;21,12;0,0671;DS17;Т100820;;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
151 8000/47/36 / 148 8000/47/36;DADO Каркас греденции L100;;100x44x69,5;СЕРЫЙ;0;331;0;26;13; ;21,12;0,0671;DS17;Т100822;;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
137 2854/27/21;TAO Стол д/переговоров 320;Стол для переговоров Тао;320x120xh74;ОРЕХ;0;2 133;0;3;2; ;122,29;0,263;DS17;Т100827;;;0;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
102 5590/27/D36 / 137 5580/27/D36;TAO/SIGMA Приставка подкатная;Приставка подкатная Тао/Sigma;110x57xh62;ОРЕХ;0;907;0;0;0; ;54,14;0,475;DS17Z;Т100829;Т100829;;0;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
137 1522/27/21;TAO Приставка к столу, хром;Приставка к столу Тао;100x60xh.74;ОРЕХ;0;349;0;5;5; ;21,19;0,046;DS17;Т100830;;;0;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
199 3700/27/21;TAO Брифинг-приставка, хром;Брифинг-приставка Тао;120х80xh.74;ОРЕХ;0;1 227;0;23;23; ;46,056;0,0963;DS17;Т100831;;;0;0;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
KY3094;KYO Полки для шкафа;;120;БЕЖЕВО-СЕР;0;377;0;11;11; ;25;0,1;DS17;Т100833;;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
KY3092;KYO Комплект для гардероба;;L120;БЕЖЕВО-СЕР;0;341;0;6;6; ;25;0,1;DS17;Т100834;Т81252;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
HM38306.B;UNI топ для мет. шкафа L120;Топ Uni;120x45xh2,5;СЕРЫЙ;0;28;0;6;5; ;5;0,015;DS14O;Т100841;;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Moder;
HM38305.B;UNI топ для мет. шкафа L180;Топ Uni;180x45xh2,5;СЕРЫЙ;0;43;0;9;9; ;7;0,17;DS14O;Т100842;;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Moder;
LRD206.M;LORD Стол кофейный;;120x60x50;ОРЕХ;0;0;17 250;24;23; ;38,95;0,162;DS12N;Т100856;;;0;0;Целое;СТОЛКОФ;;; ;Нет;Нет;Нет; ; ; ;;;Moder;
LRD206.K;LORD Стол кофейный;;120x60x50;ЭБОНИ;0;0;17 250;44;44; ;38,95;0,162;DS12N;Т100857;;;0;0;Целое;СТОЛКОФ;;; ;Нет;Нет;Нет; ; ; ;;;Moder;
Charlotta 1 seat black leather;CHARLOTTA Кресло кожа;;110х90x72;ЧЕРНЫЙ;1 203;1 719;0;5;5;R30;45;0,69;DS14Q;Т100881;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
charlotta 3seats black leather;CHARLOTTA Диван 3-местный;;215х90x72;ЧЕРНЫЙ;2 029;2 899;0;2;2;R30;80;1,5;DS14Q;Т100883;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
1483-GA;Eva  Вешалка серая;Вешалка напольная Eva;D39хh164;АЛЮМИНИЙ;0;99;0;16;14; ;5;0,01;DS17;Т100908;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
1483-N;Eva  Вешалка черная;Вешалка напольная Eva;D39хh164;ЧЕРНЫЙ;0;99;0;19;15; ;5;0,01;DS17;Т100909;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
80250-GM;Zeta  Вешалка гардеробная;Вешалка гардеробная Zeta;150x62xh161;СЕРЫЙ;0;289;0;14;11; ;10,5;0,11;DS17;Т100910;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
PFPINCBRC673PLNE;PINKO Кресло original на колес;;45/59x40xh81;СЕРЫЙ/ЧЕРНЫЙ;167;239;0;15;15;R30/R50;7;0,125;DS12N;Т100914;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Steel-chairs;
OV409-B1617PBE(Beige);SILLA Кресло для посетителей;;49/56x57xh83;БЕЖЕВЫЙ;174;249;0;1;1;R30/R50;10;0,125;DS12NW;Т100918;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Steel-chairs;
72329/100340863;Uniluxe WOOD часы;;D30;ОРЕХ СВЕТЛ;90;129;0;337;337;R30/R50;0,95;0,01;DS17Q;Т100922;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Unilux;
1472-BN;Caimi часы  OREDODICI;Часы Oredodici;D40;БЕЛ+ЧЕРН;0;119;0;4;4; ;1,2;0,008;DS17;Т100923;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
1472-ECO;Caimi часы  OREDODICI ECO;Часы Oredodici eco;D40;ОРЕХ/БЕЛЫЙ;0;139;0;22;22; ;1,2;0,008;DS17;Т100925;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
byblos стол 100x60x43;BYBLOS Стол кофейный;;100x60x43;СТЕКЛО МАТОВОЕ;0;379;0;3;2; ;29,8;0,11;DS17;Т100930;;;0;0;Целое;СТОЛКОФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
60812839;MICROS-S D95 6х1,2W светильник;;d=95, h=65 мм;АЛЮМИНИЙ;100,1;143;0;1;1;R30/R50;0,22;0,001;DS12W;Т100933;Т100933;;0;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Zumtobel;
Leather Care Kit Mini;Leather Care Kit Mini;;;;0;36;0;1;1; ;0,3;0,001;DS14O;Т100936;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Фениче-ТМ;
146 3768 M27;FACTORY угловой модуль sx;;73,6х73,6хh108,3;ОРЕХ;0;379;0;4;3; ;39,57;0,0796;DS17;Т100937;;;0;0;Части;РЕСЕПШ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
146 3767 M27;FACTORY угловой модуль dx;;73,6х73,6хh108,3;ОРЕХ;0;379;0;9;9; ;39,57;0,0796;DS17;Т100938;;;0;0;Части;РЕСЕПШ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
651L06 / CVG100340443;INFINITY св-к настольный ЧЕРН;;24х20-63х15;ЧЕРНЫЙ;181,3;259;0;1;1;R30;5,92;0,06;DS12N;Т100943;;;0;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Unilux;
234FU15 / 100340253;SUCCESS светильник настольный;Светильник настольный Success;20х20-60х17;ХРОМ;0;149;0;4;4; ;4,78;0,024;DS14O;Т100945;;;0;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Unilux;
900F CVG / 100340509;DIRECTION светильник настольн.;;17х65х40;МАХАГОН;107,1;153;0;9;9;R30/R50;2,56;0,15;DS12N;Т100946;;;0;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Unilux;
1843-S;CAIMI MEGA LED Светильник;Светильник настольный Mega LED;21х20-60х10;АЛЮМИНИЙ;0;205;0;9;9; ;4;0,01;DS17;Т100947;;;0;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
201600;KIWI светильник настольный;;9х36х65;БЕЛЫЙ;279,3;399;0;6;5;R30/R50;0,1;0,001;DS12N;Т100949;;;0;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Fagerhult;
R EVA секц прав кожзам;R EVA секция 1м. с прав. подл.;;73x77xh62;ЧЕРНЫЙ;0;419;0;0;0; ;15;0,5;DS14Q;Т100966;;;0;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
R EVA секц лев кожзам;R EVA секция 1м. с левым подл.;;73x77xh62;ЧЕРНЫЙ;0;419;0;0;0; ;15;0,5;DS14Q;Т100967;;;0;3;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
R EVA секц кожзам;R EVA секция 1-местная;;53х77хh62;ЧЕРНЫЙ;0;413;0;0;0; ;17;0,4;DS14Q;Т100968;;;0;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
HO 54W/840;Лампа ЛЛ 54Вт/840 HO G5;;;ХОЛ/БЕЛ;4,2;6;0;15;15;R30/R50;0,1;0,001;DS12;Т101098;;;0;0;Части;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Маркет Юнион;
Q231G.W P13;QUARANTA Стол письменный 230;;230X100X75;ВЕНГЕ;0;3 989;0;4;3; ;128;0,55;DS17;Т101289;;;0;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
151 8370/27 / 148 8370/27;DADO Комплект дер.дверей 2 шт.;;50x2x50;ОРЕХ;0;117;0;5;0; ;7;0,02;DS17;Т101473;;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
148 8682;DADO Полки стекло 2шт;;46,5*40*0,04;СТЕКЛО;0;63;0;149;147; ;4,2;0,002;DS17;Т101636;;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
charlotta 2seats black leather;CHARLOTTA Диван 2-местный;;162х90x72;ЧЕРНЫЙ;1 644;2 349;0;3;3;R30;62;1,1;DS14Q;Т101779;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
GX0455 026/571;GALAXY Шкаф д/бумаг H192 L90;;90х43,4х192;ДУБ ТЕМНЫЙ;2 098;2 997;0;2;2;R30/R50;142,7;0,4;DS12;Т101812;Т98925;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
GX0455 571/062 / 1501223805;GALAXY Шкаф комбинированный;;90х43,4хh192;ЗЕБРАНО;0;2 997;0;2;2; ;143,6;0,393;DS14W;Т102195;Т98926;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
SET 52 W;EUR/QUARANTA Шкаф комбинир-ый;;101,7x45x197,6;ВЕНГЕ;0;3 199;0;23;14; ;104;0,37;DS17;Т102534;Т98016;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
SET 50 W;EUR/QUARANTA Гардероб;;101,7x45x197,6;ВЕНГЕ;0;2 809;0;7;1; ;116;0,37;DS17;Т102537;Т98017;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
SET 53 W;EUR/QUARANTA Шкаф низкий 2 дв.;;102x45xh.87;ВЕНГЕ;0;1 745;0;40;32; ;56;0,15;DS17;Т102540;Т98020;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
102 5590/15/D36 / 137 5580/15/D36;TAO/SIGMA Приставка подкатная;Приставка подкатная Тао/Sigma;110x57xh62;ДУБ СВЕТЛЫЙ;0;863;0;10;10; ;54,14;0,475;DS17;Т102971;Т76823;;0;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
102 5590/19/D36 / 137 5580/19/D36;TAO/SIGMA Приставка подкатная;Приставка подкатная Тао/Sigma;110x57xh62;ДУБ ТЕМНЫЙ;0;863;0;11;11; ;54,14;0,475;DS17;Т102972;Т48679;;0;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
R PLAZA 1 D33183;PLAZA Кресло кожа  коричн;Кресло Plaza;105Х100Х96;ШОКОЛАД;0;1 085;0;0;0; ;50;1,4;DS17Q;Т102984;;;0;4;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
R PLAZA 3 D33183;PLAZA Диван 3 местный кожа;Диван 3м Plaza;230х100х96;ШОКОЛАД;0;2 185;0;1;1; ;60;2,6;DS17Q;Т102985;;;0;5;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
R EVA cекц прав кожаD33183;R EVA секция 1м правая;;73x77xh62;ШОКОЛАД;0;645;0;0;0; ;15;0,5;DS14Q;Т102991;;;0;0;Целое-и-Части;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
284/81 87/89 dunkel braun frame and armrest cromium-plated*;MODUS Кресло кожа,с подгол.;;53/60х47/60х113-126;ШОКОЛАД;0;5 787;0;5;4; ;25;0,6;DS17;Т103099;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Wilkhahn;
102 5303/27/D36 / 137 5300/27/D36;TAO/EKIS/SIGMA Тумба подкатная;Тумба подкатная Тао/Ekis/Sigma;42x56xh55;ОРЕХ;0;397;0;9;6; ;28,45;0,188;DS17;Т103203;Т90890;;0;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
QP291GW PLC13;PRESIDENT QC Стол письмен 290;;290X120X75,5;ВЕНГЕ;0;10 327;0;6;3; ;174;0,8;DS17;Т103622;;;0;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
102 5303/15/D36 / 137 5300/15/D36;TAO/EKIS/SIGMA Тумба подкатная;Тумба подкатная Тао/Ekis/Sigma;42x56xh55;ДУБ СВЕТЛЫЙ;0;397;0;3;2; ;28,45;0,188;DS17;Т103623;Т60151;;0;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
102 5303/19/D36 / 137 5300/19/D36;TAO/EKIS/SIGMA Тумба подкатная;Тумба подкатная Тао/Ekis/Sigma;42x56xh55;ДУБ ТЕМНЫЙ;0;397;0;7;7; ;28,45;0,188;DS17;Т103624;Т48678;;0;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
4 WOOD ARM212 N;WOOD Гардероб;;94х45х211;ОРЕХ АМЕРИКАНСКИЙ;0;2 591;0;3;3; ;90;0,316;DS12NWO;Т103654;Т97598;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture;
2 WOOD LA202 N;WOOD Шкаф комбинированный;;94х45х211;ОРЕХ АМЕРИКАНСКИЙ;0;2 423;0;5;2; ;100;0,316;DS12NWO;Т103656;Т97596;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture;
912.003;CONIi  розеточный блок;;L217;СЕРО-ЧЕРНЫЙ;0;75;0;93;18; ;0,3;0,002;DS17;Т104007;;;0;0;Части;ЭЛЕКТРИФ;;; ;Нет;Нет;Нет; ; ; ;;;Bachmann;
909.003 alum;CONFERENCE розеточный блок;;;АЛЮМИНИЙ;0;77;0;31;30; ;0,35;0,003;DS17;Т104068;;;0;0;Части;ЭЛЕКТРИФ;;; ;Нет;Нет;Нет; ; ; ;;;Bachmann;
917.045;Рамка  VGA+mini stereo Jack3,5;;;ЧЕРНЫЙ;0;43;0;137;136;R30/R50;0,003;0,0009;DS16O;Т104071;;;0;0;Части;ЭЛЕКТРИФ;;; ;Нет;Нет;Нет; ; ; ;;;Bachmann;
ER231W PLC13*;EUR Стол для переговоров 234;;234х124х75;ВЕНГЕ;0;5 317;0;4;4; ;104;0,51;DS17;Т104154;Т70404;;0;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;Dazato;
ZELGLW (ZEU2WO) dark walnut VP314;ZEUS/В Кресло руководителя кож;;53/70x58/64xh.93-101;Т.ОРЕХ/ЧЕРНЫЙ;1 259;1 799;0;3;3; ;28;0,27;DS14O;Т104223;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;New Line Office;
414-GM;Caimi FORME Корз.414-GM пласт.;Корзина Caimi;25x40xh35;АЛЮМИНИЙ;0;48;0;8;0; ;0,65;0,01;DS17;Т10454;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
414 NERO;Caimi FORME Корзина д/мус 414;Корзина Caimi;35x40xh25;ЧЕРНЫЙ;0;48;0;8;3; ;0,65;0,01;DS17;Т10501;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
72329/100340863* тонированные;Uniluxe WOOD часы;Часы Uniluxe Wood;D30;ОРЕХ;90;129;0;5;4;R30/R50;0,95;0,01;DS17;Т105573;;;0;0;Целое;АКСЕС;;; ;Нет;Нет;Нет; ; ; ;;;Unilux;
146 3768/15;FACTORY угловой модуль sx;;73,6х73,6хh108,3;ДУБ СВЕТЛЫЙ;0;379;0;6;6; ;39,17;0,0797;DS17;Т105880;Т100691;;0;0;Части;РЕСЕПШ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
SE170P;WOOD Приставка подкатная;;160x47x57;ПАЛИСАНДР СОМБРЕ;0;1 103;0;1;0; ;75;0,283;DS14O;Т105985;Т91152;;0;0;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture;
M164810;Chocolate 2х54 подвесной св-к;;1193х160х140;МОККО;550,9;787;0;6;6;R30/R50;7;0,15;DS14W;Т106218;;;0;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Artemide;
sp R126x180 BI/BI;UNI Шкаф-жалюзи h126xL180;;180х45хh126;БЕЛЫЙ;0;929;0;37;37; ;75,1;0,531;DS14F;Т106593;;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Brunoffice;
146 3767/01;FACTORY угловой модуль DX;;73,6х73,6хh108,3;БЕЛЫЙ;0;379;0;6;5; ;39,17;0,0797;DS17;Т106971;;;0;0;Части;РЕСЕПШ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
146 3768/01;FACTORY Угловой модуль SX;;73,6х73,6хh108,3;БЕЛЫЙ;0;379;0;8;8; ;39,17;0,00797;DS17;Т106972;;;0;0;Части;РЕСЕПШ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
LA214SP;WOOD Шкаф д/бумаг с гардеробом;;183х45хh.211;ПАЛИСАНДР СОМБРЕ;0;3 197;0;10;10; ;236;0,546;DS14O;Т107060;Т75605;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture;
MO004SN;WOOD Греденция,4 двери;;183х45х73;ОРЕХ АМЕРИКАНСКИЙ;0;1 511;0;11;11; ;105;0,213;DS12WO;Т107065;Т85804;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture;
TR 124.Pal;CANNES/PERTH Брифинг,черн.кант;;124х86х70;ПАЛИСАНДР;0;879;0;18;15; ;40;0,123;DS17;Т10718;;;0;0;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Goodfurniture;
miami*;CREANDO MIAMI столик,фикс.коле;;91х46хh100;СТАЛЬ;0;421;0;16;16; ;11,6;0,065;DS17;Т107296;;;0;0;Целое;СТОЛКОФ;;; ;Нет;Нет;Нет; ; ; ;;;Caimi Brevetti;
 EVA 1 Dollaro 525;EVA Кресло иск.кожа, металл;Кресло Eva;92x77xh62;БЕЖЕВЫЙ;0;305;0;9;7; ;21;0,6;DS17;Т107508;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
EVA 2 Dollaro 525;EVA Диван 2м иск.кожа металл;Диван 2м Eva;146x77xh62;БЕЖЕВЫЙ;0;375;0;17;17; ;35;1;DS17;Т107509;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
EVA 3 Dollaro 525;EVA Диван 3м иск.кожа металл;Диван 3м Eva;198x77xh62;БЕЖЕВЫЙ;0;473;0;14;12; ;45;1,321;DS17;Т107510;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
HN4020 062;HAN Передняя панель L220 шпон;Передняя панель Han;L.203х38;ЗЕБРАНО;0;399;0;3;3; ;10,5;0,034;DS14N;Т107734;;;0;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
ELPEN005 WENGE;DALI Брифинг-приставка;Брифинг-приставка Dali;127x70xh74;ВЕНГЕ;0;1 419;0;6;0; ;52;0,265;DS17;Т108021;;;0;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Modula;
ELDAT008 WENGE;DALI Приставка боковая dx/sx;Приставка боковая Dali;63х110xh74;ВЕНГЕ;0;1 467;0;1;0; ;42,72;0,241;DS17;Т108022;;;0;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Modula;
ELCRE027 BLACK;GALA Шкаф низкий 4 двери;Шкаф низкий 4 двери Dali;192x44xh88;ЧЕРНЫЙ;0;1 859;0;8;3; ;129,04;0,259;DS17;Т108023;;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Modula;
ELLIB041 BLACK;GALA Шкаф д.бумаг с гардеробом;Шкаф для бумаг с гардеробом Dali;192x44xh170;ЧЕРНЫЙ;0;2 547;0;11;4; ;212,9;0,387;DS17;Т108024;;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Modula;
151 1312/15;EKIS Передняя панель L122;;L122,4;ДУБ СВЕТЛЫЙ;0;67;0;12;9; ;5,9;0,016;DS17;Т108091;;;0;0;Части;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
151 1204/15;EKIS Тумба опорная dx/sx;;60x80xh.69;ДУБ СВЕТЛЫЙ;0;683;0;5;0; ;42;0,47;DS17;Т108093;;;0;0;Части;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
151 1420/15;EKIS Передняя панель L162;;L162,4;ДУБ СВЕТЛЫЙ;0;77;0;10;9; ;8,2;0,021;DS17;Т108437;;;0;0;Части;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
151 1420/19;EKIS Передняя панель L162;;L162,4;ДУБ ТЕМНЫЙ;0;77;0;12;9; ;8,2;0,021;DS17;Т108438;;;0;0;Части;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
151 1101/19;EKIS Опора стола с крепежами;;60x100;ДУБ ТЕМНЫЙ;0;183;0;20;20; ;18,76;0,041;DS17;Т108439;;;0;0;Части;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
151 1204/19;EKIS Тумба опорная dx/sx;;60x80xh.69;ДУБ ТЕМНЫЙ;0;683;0;10;7; ;42;0,47;DS17;Т108447;;;0;0;Части;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
Felicia P10 Ivory 22042;FELICIA Кресло;Кресло Felicia;60x67xh84;БЕЖЕВЫЙ;0;729;0;8;0; ;18,6;0,34;DS17;Т108564;;;0;18;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Felicia P10 Dakota black;FELICIA Кресло;Кресло Felicia;60x67xh84;ЧЕРНЫЙ;0;729;0;14;5; ;18,6;0,34;DS17;Т108565;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
146 3767/15;FACTORY угловой модуль dx;;73,6х73,6хh108,3;ДУБ СВЕТЛЫЙ;0;379;0;6;6; ;39,17;0,0797;DS17;Т108596;Т100692;;0;0;Части;РЕСЕПШ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
KY3025 301;KYO Тумба подвесная L80;;80х44,8х42;БЕЛЫЙ ГЛЯНЕЦ;0;2 189;0;1;1; ;34;0,216;DS14W;Т108646;Т65217;;0;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
R MARIANA 3 Dakota lux D33183;R MARIANA Диван 3 местный;;220x110xh95;ШОКОЛАД;0;4 351;0;0;0; ;93;2,3;DS14Q;Т108799;;;0;2;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
KY3025* 301;KYO Тумба подвесная L80;;80х44,8х42;БЕЛЫЙ ГЛЯНЕЦ;0;2 189;0;0;0; ;34;0,216;DS14O;Т109238;Т65217;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
EUR трибуна;EUR/QUARANTA Трибуна;;60х45x124;ВЕНГЕ;0;1 589;0;5;4;N90;45;0,7;DS10;Т109243;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
R MARIANA 1 Dakota lux D33183;R MARIANA Кресло 1м кожа;;103x95xh95/103;ШОКОЛАД;0;2 479;0;0;0; ;55;1,15;DS14Q;Т109684;;;0;2;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
911.500;CONI Cover Рамка для блока;;248x149;БЕЛЫЙ;0;152,4;0;24;24; ;1,16;0,01;DS12W;Т109696;;;0;0;Части;ЭЛЕКТРИФ;;; ;Нет;Нет;Нет; ; ; ;;;Bachmann;
GX0460 062;GALAXY Гардероб H192 L90;Гардероб Han;90x43,4x192;ЗЕБРАНО;0;2 799;0;3;3; ;153,2;0,334;DS14W;Т109778;Т98928;;0;0;Части;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Martex;
