ТОВАРЫ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101 714 FLO;EXE Шкаф комбинированный H.197;;82x40xH.197;ДУБ ФЛОРЕ;0;977;0;1;0; ;142;0,31;DS17N;Т142539;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;6;6;
101 716 FLO;EXE Гардероб H.197;;82x40xH.197;ДУБ ФЛОРЕ;0;817;0;1;0; ;106;0,25;DS17N;Т142540;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;3;3;
SCRside Silver BORA;TOUR Экран боковой;;86/71*51*3;СЕРЫЙ;0;45;3 015;13;2; ;6;0,015;DS17;Т142541;;;;0;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;60;0;
SCRside KITON 01;TOUR Экран боковой;;86/71*51*3;БЕЖЕВЫЙ;0;45;3 015;17;16; ;6;0,015;DS17;Т142542;;;;5;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
seat Ped  Silver BORA;TOUR Подушка на тумбу;;41*50*4;СЕРЫЙ;0;33;2 211;36;21; ;4;0,008;DS17;Т142543;;;;0;Части;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;2;0;
seat Ped KITON 01;TOUR Подушка на тумбу;;41*50*4;БЕЖЕВЫЙ;0;33;2 211;1;1; ;4;0,008;DS17;Т142544;;;;16;Части;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;30;0;
101 901 FLO 07;EXE Стол для переговоров Хром;;220x120xH.76;ДУБ ФЛОРЕ;0;1 051;0;7;5; ;79;0,18;DS17N;Т142545;;;;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;3;3;
RU-008 350 CR;ARMA Вешалка;;L.35;ХРОМ;0;10;0;50;37; ;1;0,001;DS17;Т142591;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;; ;0;0;
53415;ANOUK Black настольная лампа8W;;40x35x13 cm;ЧЕРНЫЙ;0;99;0;8;6; ;0,8;0,006;DS17N;Т142593;;;;0;Целое;СВЕТ;;; ;Нет;Нет;Нет; ; ; ;;;Faro Barcelona; ;0;0;
101 102 MAR 07;EXE Стол письменный 180 хром;;180x90xH.76;ОРЕХ МАРОНЕ/ХРОМ;0;989;0;3;3; ;58;0,13;DS17N;Т142637;;;;2;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;4;4;
101 401 MAR 07;EXE Приставка L.100x60 хром;;100x60xH.76;ОРЕХ МАРОНЕ/ХРОМ;0;479;0;1;1; ;26;0,06;DS17N;Т142638;;;;1;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;7;7;
101 202 MAR;EXE Передняя панель стол 180;;160x40x1.9;ОРЕХ МАРОНЕ;0;139;0;4;4; ;11,5;0,03;DS17NZ;Т142639;Т142639;;;0;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 502 MAR;EXE Тумба 3 ящика, 1 дверь;;86х58хh.63;ОРЕХ МАРОНЕ;0;995;0;1;1; ;65;0,23;DS17N;Т142640;Т142640;;;13;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;4;4;
101 501 MAR;EXE Тумба 3 ящика;;44х58хh.63;ОРЕХ МАРОНЕ;0;595;0;1;1; ;38;0,17;DS17N;Т142641;Т142641;;;11;Целое;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;10;10;
101 711 MAR;EXE Шкаф H.82;;82x40xH.82;ОРЕХ МАРОНЕ;0;451;0;2;1; ;51;0,11;DS17N;Т142642;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 715 MAR;EXE Шкаф для бумаг H.197;;82x40xH.197;ОРЕХ МАРОНЕ;0;859;0;0;0; ;121;0,27;DS17N;Т142643;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 716 MAR;EXE Гардероб H.197;;82x40xH.197;ОРЕХ МАРОНЕ;0;817;0;0;0; ;106;0,25;DS17N;Т142644;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;4;4;
101 714 MAR;EXE Шкаф комбинированный H.197;;82x40xH.197;ОРЕХ МАРОНЕ;0;977;0;1;1; ;142;0,31;DS17N;Т142645;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;8;8;
101 901 MAR 07;EXE Стол для переговоров Хром;;220x120xH.76;ОРЕХ МАРОНЕ/ХРОМ;0;1 051;0;4;3; ;79;0,18;DS17N;Т142646;;;;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;6;6;
QT10.N;QUARANTA Топ д/шкафа L100;;100x46х4;ОРЕХ;0;256;0;16;0;N90;14;0,05;DS9;Т14265;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Dazato; ;0;0;
101 725 FLO;EXE Шкаф комбинир с гардер;;162x40xH.197;ДУБ ФЛОРЕ;0;1 505;0;0;0; ;232;0,53;DS17N;Т142750;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 727 FLO;EXE Шкаф д/бумаг с гардер;;162x40xH.197;ДУБ ФЛОРЕ;0;1 393;0;0;0; ;211;0,49;DS17N;Т142751;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 728 FLO;EXE Шкаф комбинир x 2;;162x40xH.197;ДУБ ФЛОРЕ;0;1 673;0;0;0; ;268;0,59;DS17N;Т142752;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 729 FLO;EXE Шкаф д/бумаг x 2;;162x40xH.197;ДУБ ФЛОРЕ;0;1 437;0;0;0; ;226;0,51;DS17N;Т142753;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 731 FLO;EXE Шкаф комби x 2 с гардер;;242x40xH.197;ДУБ ФЛОРЕ;0;2 215;0;0;0; ;358;0,81;DS17N;Т142754;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 732 FLO;EXE Шкаф д/бумаг x 2 с гардер;;242x40xH.197;ДУБ ФЛОРЕ;0;1 981;0;0;0; ;315;0,73;DS17N;Т142755;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 733 FLO;EXE Шкаф комби+гардер+д.бумаг;;242x40xH.197;ДУБ ФЛОРЕ;0;2 097;0;0;0; ;336;0,77;DS17N;Т142756;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 725 MAR;EXE Шкаф комбинир с гардер;;162x40xH.197;ОРЕХ МАРОНЕ;0;1 505;0;1;1; ;232;0,53;DS17N;Т142760;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 727 MAR;EXE Шкаф д/бумаг с гардер;;162x40xH.197;ОРЕХ МАРОНЕ;0;1 393;0;0;0; ;211;0,49;DS17N;Т142761;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 728 MAR;EXE Шкаф комбинир x 2;;162x40xH.197;ОРЕХ МАРОНЕ;0;1 673;0;0;0; ;268;0,59;DS17N;Т142762;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 729 MAR;EXE Шкаф д/бумаг x 2;;162x40xH.197;ОРЕХ МАРОНЕ;0;1 437;0;0;0; ;226;0,51;DS17N;Т142763;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 731 MAR;EXE Шкаф комби x 2 с гардер;;242x40xH.197;ОРЕХ МАРОНЕ;0;2 215;0;1;1; ;358;0,81;DS17N;Т142764;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 732 MAR;EXE Шкаф д/бумаг x 2 с гардер;;242x40xH.197;ОРЕХ МАРОНЕ;0;1 981;0;0;0; ;315;0,73;DS17N;Т142765;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 733 MAR;EXE Шкаф комби+гардер+д.бумаг;;242x40xH.197;ОРЕХ МАРОНЕ;0;2 097;0;0;0; ;336;0,77;DS17N;Т142766;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
ELCRE027 WHITE;GALA Шкаф низкий 4 двери;;192x44xh88;БЕЛЫЙ;0;1 859;0;28;28; ;130,07;0,44;DS17N;Т142772;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Modula; ;0;0;
ELLIB041 WHITE;GALA Шкаф д.бумаг с гардеробом;;189x45xh170;БЕЛЫЙ;0;2 547;0;27;27; ;213,93;0,65;DS17N;Т142774;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Modula; ;0;0;
80T010 W3W3 alum;TOUR M тумба подвесная 2 ящика;;41*64*30;БЕЛЫЙ;0;67;4 489;18;14; ;15,5;0,87;DS17;Т142792;;15.03.2018;25;0;Части;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
Elegance L21  MUSE 18 Nikel natural;ELEGANCE Wood Кресло крутящ;;76x62x111;СЕРЫЙ M;0;1 217;0;10;10; ;27;0,8;DS17;Т142798;;;;31;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
AS180B/V2;ASTRO Стол переговоров L180;;180x120xh76;ВЕНГЕ/ЧЕРН;0;443;0;0;0; ;55;0,0083;DS17W;Т142806;Т120114;;;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
F63-DK101 L.180 RS;MultipliCEO Стол письменный;;180x90xH.75;ДУБ ТЕМНЫЙ;0;3 257;0;3;3; ;66;0,319;DS17N;Т142831;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F63-CM000 L.220 RS SX;MultipliCEO cтол опор.тумба RH;;220x90xH.75 - 184х56хH.56;ДУБ ТЕМНЫЙ;0;4 633;0;0;0; ;131;0,968;DS17N;Т142832;;23.03.2018;3;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F63-DPM02 QK L.150;MultipliCEO Передняя панель;;150x47,7x1,8;ЧЕРНЫЙ;0;219;0;3;3; ;14;0,07;DS17N;Т142833;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F63-DPM25 QK L.134;MultipliCEO Передняя панель;;134,5x47,7x1,8;ЧЕРНЫЙ;0;195;0;0;0; ;13;0,061;DS17N;Т142834;;23.03.2018;3;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F63-TBM00 RS;MultipliCEO Стол д/переговоров;;300x120xH.75;ДУБ ТЕМНЫЙ;0;4 555;0;3;2; ;101;0,619;DS17N;Т142835;;23.03.2018;1;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F65-CBN02 QK RS H.80;MultipliCEO Шкаф H.80;;80x46xH.80;ДУБ ТЕМНЫЙ;0;921;0;8;8; ;29;0,38;DS17N;Т142840;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F65-CBN02 QK RS H.160;MultipliCEO Шкаф H.160;;80x46xH.160;ДУБ ТЕМНЫЙ;0;1 367;0;10;10; ;49;0,74;DS17N;Т142841;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F63-CT001 RS* L.80;MultipliCEO Топ шкафа L.80;;80x47;ДУБ ТЕМНЫЙ;0;293;0;8;8; ;3,2;0,023;DS17N;Т142843;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F63-CT001 RS* L.160;MultipliCEO Топ шкафа L.160;;160x47;ДУБ ТЕМНЫЙ;0;559;0;7;7; ;6,4;0,045;DS17N;Т142844;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F53-SHW31 QK;MultipliCEO Комплект полок,3шт;;76х39;ЧЕРНЫЙ;0;151;0;10;10; ;12;0,024;DS17N;Т142847;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
F53-WRK;MultipliCEO Комплект гардероба;;76х39;ЧЕРНЫЙ;0;73;0;10;10; ;5;0,009;DS17N;Т142851;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
PLAY 661 3D Alum MH YI363 headrest hanger;PLAY Кресло синх,3D,алюм,подг+;;50/63x46x104-113;СЕРЫЙ-АЛЮМ;0;433;0;0;0; ;16,2;0,17;DS17Q;Т142887;;;;83;Целое;КРЕСЛО;;;черный;Нет;Нет;Да;3D;синхро;ткань;ЧЕРНЫЙ;;ProfOffice;алюминий;0;0;
KYO SET21 002/541;KYO Стол письменный RH L 246;;246x200xH.75;ОРЕХ/БЕЛЫЙ;0;8 008;0;4;4; ;147,5;0,82;DS17N;Т142892;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Martex; ;0;0;
KY2034 002;KYO Консоль;;175х52х75;ОРЕХ;0;2 765;0;5;5; ;56,5;0,24;DS17N;Т142898;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Martex; ;0;0;
KY3017 002 301;KYO Тумба подвесная, 3 ящика;;80x42xH.49;ОРЕХ/БЕЛЫЙ;0;2 135;0;6;6; ;32;0,207;DS17N;Т142900;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Martex; ;0;0;
151 6103/02/02/D36;DADO Шкаф для бумаг 4 стекл дв;;100x44x119;ЧЕРНЫЙ;0;1 465;0;5;5; ;57,4;0,138;DS17;Т142928;Т66538;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica; ;0;0;
AS120B/V2;ASTRO Стол переговоров D120;;d120xh76;ВЕНГЕ/ЧЕРН;0;355;0;0;0; ;45;0,063;DS17W;Т143003;Т120112;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
SAS100/11/09;ASTRO Стол переговоров 100х100;;100x100xh76;ВЕНГЕ/ЧЕРН;0;355;0;0;0; ;45;0,063;DS17;Т143004;Т137247;;;17; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
134003-136;IBIZA соедин. элементы (пара);;16*5*1,5;ЧЕРНЫЙ;0;15;0;24;16; ;0,5;0,0001;DS17N;Т143047;;;;0;Целое-и-Части;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;Metalmeccanica Alba; ;0;0;
F63-CT001 RS* L.240;MultipliCEO Топ шкафа L.240;;240x47;ДУБ ТЕМНЫЙ;0;837;0;5;5; ;9,6;0,067;DS17N;Т143090;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
RL160 15/CH;ROLA Стол L160 хром;;160x90xh77;ТАБАК/ХРОМ;0;845;56 615;2;2; ;60,6;0,13;DS17NZ;Т143410;Т143410;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL200 15/CH;ROLA Стол L200 хром;;200x90xh77;ТАБАК/ХРОМ;0;915;61 305;0;0; ;70;0,175;DS17NZ;Т143412;Т143412;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL160 15/B;ROLA Стол L160 черн;;160x90xh77;ТАБАК/ЧЕРНЫЙ;0;485;32 495;0;0; ;60,6;0,13;DS17NZ;Т143413;Т143413;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL200 15/B;ROLA Стол L200 черн;;200x90xh77;ТАБАК/ЧЕРНЫЙ;0;529;35 443;2;0; ;70;0,175;DS17NZ;Т143414;Т143414;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL160 23/CH;ROLA Стол L160 хром;;160x90xh77;ГАВАНА/ХРОМ;0;845;56 615;0;0; ;60,6;0,13;DS17NZ;Т143415;Т143415;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL200 23/CH;ROLA Стол L200 хром;;200x90xh77;ГАВАНА/ХРОМ;0;915;61 305;0;0; ;70;0,15;DS17NZ;Т143416;Т143416;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL100 15/CH;ROLA Приставка 100х60 хром;;10x60xh77;ТАБАК/ХРОМ;0;447;29 949;1;1; ;25,8;0,08;DS17N;Т143417;;;;8;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL100 15/B;ROLA Приставка 100х60 черн;;100x60xh77;ТАБАК/ЧЕРНЫЙ;0;271;18 157;4;0; ;25,8;0,08;DS17N;Т143418;;;;8;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL100 23/CH;ROLA Приставка 100х60 хром;;10x60xh77;ГАВАНА/ХРОМ;0;447;29 949;4;0; ;25,8;0,08;DS17N;Т143419;;;;11;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
MP160 15;ROLA Передняя панель стол 160;;140x1,8xh40;ТАБАК;0;49;3 283;1;0; ;7,6;0,15;DS17N;Т143420;;;;13;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
MP200 15;ROLA Передняя панель стол 200;;180x1,8xh40;ТАБАК;0;59;3 953;2;0; ;10;0,02;DS17N;Т143421;;;;9;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
MP160 23;ROLA Передняя панель стол 160;;140x1,8xh40;ГАВАНА;0;49;3 283;0;0; ;7,6;0,15;DS17N;Т143422;;;;10;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
MP200 23;ROLA Передняя панель стол 200;;180x1,8xh40;ГАВАНА;0;59;3 953;9;6; ;10;0,02;DS17N;Т143423;;;;7;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VISPO FLORE 1 DAKOTA black;VISPO Wood Кресло, кожа;;92x88x68;ДУБ ФЛОРЕ/ЧЕРНЫЙ;0;1 369;0;6;6; ;40;0,6;DS17N;Т143425;;;;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
VISPO MARONE 1 DAKOTA black;VISPO Wood Кресло, кожа;;92x88x68;ОРЕХ МАРОНЕ/ЧЕРНЫЙ;0;1 369;0;5;5; ;45;0,6;DS17N;Т143426;;;;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
KY3093 002 301;KYO Каркас шкафа L120 H150;;120х45хH.150;ОРЕХ/БЕЛЫЙ;0;3 585;0;10;10; ;82;0,35;DS17N;Т143441;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Martex; ;0;0;
KY3045 002;KYO Задн стенка шкафа;;120x150;ОРЕХ;0;399;0;10;10; ;24;0,06;DS17N;Т143442;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Martex; ;0;0;
F53-SHW11 QK;MultipliCEO Полка,1шт;;76х39;ЧЕРНЫЙ;0;55;0;10;10; ;4;0,008;DS17N;Т143499;;;;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Fantoni; ;0;0;
101 101 MAR 07;EXE Стол письменный 160 хром;;160x90xH.76;ОРЕХ МАРОНЕ/ХРОМ;0;935;0;0;0; ;52;0,12;DS17NQ;Т143508;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 103 MAR 07;EXE Стол письменный 200 хром;;200x90xH.76;ОРЕХ МАРОНЕ/ХРОМ;0;1 059;0;0;0; ;59;0,15;DS17NQ;Т143509;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 201 MAR;EXE Передняя панель стол 160;;140x40x1.9;ОРЕХ МАРОНЕ;0;127;0;0;0; ;0;0;DS17NQ;Т143510;;;;0;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 203 MAR;EXE Передняя панель стол 200;;180x40x1.9;ОРЕХ МАРОНЕ;0;149;0;0;0; ;0;0;DS17NQ;Т143511;;;;0;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 721 MAR;EXE Шкаф H.82, 4 двери;;162x40xH.82;ОРЕХ МАРОНЕ;0;739;0;1;0; ;95;0,22;DS17N;Т143512;;;;9;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101  721 FLO;EXE Шкаф H.82, 4 двери;;162x40xH.82;ДУБ ФЛОРЕ;0;739;0;1;0; ;95;0,22;DS17N;Т143513;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL180 15/B;ROLA Стол L180 черн;;180x90xh77;ТАБАК/ЧЕРНЫЙ;0;509;34 103;0;0; ;0;0;DS17NQ;Т143522;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL180 15/CH;ROLA Стол L180 хром;;180x90xh77;ТАБАК/ХРОМ;0;893;59 831;0;0; ;0;0;DS17NQ;Т143523;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL180 23/CH;ROLA Стол L180 хром;;180x90xh77;ГАВАНА/ХРОМ;0;893;59 831;0;0; ;0;0;DS17NQ;Т143524;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
MP180 15;ROLA Передняя панель стол 180;;140x1,8xh40;ТАБАК;0;55;3 685;0;0; ;0;0;DS17NQ;Т143525;;;;0;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
MP180 23;ROLA Передняя панель стол 180;;140x1,8xh40;ГАВАНА;0;55;3 685;0;0; ;0;0;DS17NQ;Т143526;;;;0;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL240 15/B;ROLA Стол д/переговор 240 черн;;240x120xh77;ТАБАК/ЧЕРНЫЙ;0;673;45 091;0;0; ;96,3;0,197;DS17N;Т143527;;;;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL240 15/CH;ROLA Стол д/переговор 240 хром;;240x120xh77;ТАБАК/ХРОМ;0;1 097;73 499;0;0; ;96,3;0,197;DS17N;Т143528;;;;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
RL240 23/CH;ROLA Стол д/переговор 240 хром;;240x120xh77;ГАВАНА/ХРОМ;0;1 097;73 499;1;0; ;96,3;0,197;DS17N;Т143529;;;;0;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;1;0;
AS180 V3/B;ASTRO Стол переговоров L180;;180x120xh76;ВЕНГЕ/ЧЕРН;0;443;0;12;0; ;0;0;DS17;Т143534;Т120114;;;10; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
AS120 V3/B;ASTRO Стол переговоров D120;;d120xh76;ВЕНГЕ/ЧЕРН;0;355;0;1;0; ;45;0,063;DS17;Т143536;Т120112;;;17; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
72H005 V3V2;FARO Стеллаж;;188x40xh202;ВЕНГЕ;0;599;40 133;10;9; ;70;0,3;DS17;Т143537;Т119006;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux; ;0;0;
101 726 MAR;EXE Шкаф комби + д/бумаг;;162x40xH.197;ОРЕХ МАРОНЕ;0;1 555;0;3;3; ;247;0,55;DS17N;Т143580;;;;5;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 726 FLO;EXE Шкаф комби + д/бумаг;;162x40xH.197;ДУБ ФЛОРЕ;0;1 555;0;2;2; ;247;0,55;DS17N;Т143584;;;;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 101 FLO 07;EXE Стол письменный 160 хром;;160x90xH.76;ДУБ ФЛОРЕ;0;935;0;0;0; ;52;0,12;DS17NQ;Т143588;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;1;1;
101 103 FLO 07;EXE Стол письменный 200 хром;;200x90xH.76;ДУБ ФЛОРЕ;0;1 026;0;0;0; ;59;0,13;DS17NQ;Т143589;;;;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 201 FLO;EXE Передняя панель стол 160;;140x40x1.9;ДУБ ФЛОРЕ;0;127;0;0;0; ;0;0;DS17NQ;Т143590;;;;0;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 203 FLO;EXE Передняя панель стол 200;;180x40x1.9;ДУБ ФЛОРЕ;0;149;0;0;0; ;0;0;DS17NQ;Т143591;;;;0;Целое-и-Части;СТОЛПИСЬМ;СТОЛЭЛЕМ;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 102 MAR 09;EXE Стол письменный 180 черн;;180x90xH.76;ОРЕХ МАРОНЕ/ЧЕРН;0;605;0;8;8; ;58;0,13;DS17N;Т143593;;;;3;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
101 401 MAR 09;EXE Приставка L.100x60 черн;;100x60xH.76;ОРЕХ МАРОНЕ/ЧЕРН;0;303;0;9;9; ;26;0,06;DS17N;Т143594;;;;1;Целое;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice; ;0;0;
